ID	String 1	label
1966	look for an auto scrap yard at a junk tion	1
4428	Often one finds one s destiny just where one hides to avoid it	0
3260	And children if your parents haven t been teaching you what it means to be an American let em know and nail em on it	0
3309	But they haven t and the question many are asking is Where is it	0
4059	i don t think there s possible but you could have a triangle in two side not four	0
3201	It didn t matter if I won or lost she always knew the right thing to say at the right time	0
2416	once you get your bearings vectors are easy	1
2801	The Supreme Court however acquitted him for lack of evidence	0
4795	Women and cats will do as they please and men and dogs should relax and get used to the idea	0
1570	the man was always leaving himself voicemail messages he was very self sendered	1
2653	I think the lead probably was the one that hit	0
4356	If you have never done anything evil you should not be worrying about devils knocking at your door	0
1840	even on easter island most folks would rather croon an oldie than rapa nui	1
1247	a woman who became queen considered it her crowning achievement	1
2001	chinese sailors eat junk food	1
2468	I don t know how it chose us but we really got nailed	0
2408	beansprouts ok so what are they now then	1
2668	We ve come out here at night and never seen it before	0
4014	transplant the plants and plant them with no shirt on its an experience you will never forget	0
986	get him on a diet fat chance	1
2082	she memorized just what kind of locket she wanted by heart	1
2738	I used to see the little girls out in the yard and they would wave at me	0
2632	You cannot in this day and time and modern technology wait until another plane has fired in order to defend yourself	0
3326	And that s not even going into the entire facility wall to wall	0
2424	They had to cut short their rescue effort just before the roof caved in	0
101	i ve always pictured myself taking selfies	1
3320	We brought him aboard dried him out and gave him hot coffee he said and then forgot him	0
2043	what happens when food testers go on strike fast resolution	1
1486	even covered in salad dressing my lettuce looked bare so i put some cloves on it	1
594	making a boat out of stone would be a hardship	1
3548	For my son who s right handed I tell him you write with your right and you have one hand left	0
946	is a group of fingerprints considered to be a whorl pool	1
1901	tony attempted to join his thin crust pizza company with zimo s thick crust pizza but somehow it didn t pan out	1
1258	a rise in mercury sometimes mars life on earth how else would nature planet	1
1683	a mosquito is the oldest known skin diver	1
4258	A thorn defends the rose harming only those who would steal the blossom	0
2158	the tap dancer s routine ran hot and cold	1
1455	his wife asked him to remove a picture from over the fireplace it was an off the wall remark	1
506	a doctor who became a bartender was always giving out shots	1
1453	i believe i will be able to run my car on politicians promises but i m having trouble with the fool injection system	1
3743	Stop using your computer When you get home study or do something else to get your mind off of it	0
1205	i can t tell you where to buy soy sauce tonight but i can shoyu tamari	1
4117	What can be done when man s best friend seems to suffer from depression	0
2109	he s a freud of psychoanalysis	1
1175	instead of engaging in my own hobbies my wife has me constantly helping her in her garden i guess you could say i am pistil whipped	1
4628	Make sure to be in with your equals if you re going to fall out with your superiors	0
3731	play with her in her room until she is really sick of you she will leave you alone eventually	0
1251	at shoe stores they believe there s dignity in de feet	1
46	i once heard a joke about amnesia but i forgot how it goes	1
3576	Go on the pill for a month then go off and start trying	0
3655	you could try braking really hard in front of a lorry	0
2567	She wants her medical problems solved by non blood means	0
3346	It could have contained a bomb a gun or a knife he said	0
3936	i am a nice person and i see people for who they are not what they look like	0
147	the painter was hospitalized due to too many strokes	1
2968	We simply don t get the press because for us it s more routine	0
2572	The one thing you can t do is to say I m sorry I ve got nothing left to say	0
3746	go to the website and sign up for online banking	0
4462	Rare commodities are worth more than good	0
2073	the fbi needs to employ a number of cleaning agents	1
1786	nurses who give shots do a great job but sometimes get paid a measle y salary	1
2084	prosecution of the faulty limpet mine manufacturer began but the charges just wouldn t stick	1
3982	Just act like nothing happened and don t break your back to break the ice because there probably trying to figure out how to make it work to	0
3754	Many cute women with good shape I know of are never out of shape and I think they are always cute even after giving birth	0
1145	petra the muscovite was gneiss to a fault but stony when taken for granite	1
2241	what does a king eat while on his throne soup of the dais	1
3780	you can t even write a proper sentence it is best to try something else	0
2190	i ve never enjoyed paperback books their blend of wooden characters and watered down plots makes them pulpy	1
312	he won the twister contest hands down	1
3767	Everyone has it you just need to channel yours No one thing works for everyone so it is trial and error	0
2410	lazy people worship a bone idol	1
4422	O eggs never fight with stones	0
1192	if you send a letter to the philippines put it in a manila envelope	1
3692	you know people who know people who know people you get the idea	0
4555	Kisses that are easily obtained are easily forgotten	0
1369	that convicted killer is calm today but by tomorrow he will be high strung	1
4490	There s many a good tune played on an old fiddle	0
2014	an avionics warning is a flier alarm	1
1557	the weather man said there won t be any rain for 6 months but i drought it	1
152	the airlines have become so cash strapped they charged me for my emotional baggage	1
3000	What we re interested in is the principle of monarchy	0
4193	A benefit for women farmers new outdoor French markets in New York food trucks at the library and more	0
1611	i wanted to do some research on anorexia so i went to the library to get the skinny	1
3495	go to library check out a book on mushrooms or ask a chef	0
1381	scientists wanting to send a rocket to jupiter had to really planet	1
3121	It is a game where you throw something at somebody and they throw it back at you	0
1639	i find meditating on descartes and houdini so liberating but the reason escapes me	1
2090	my new girlfriend and i are moving together into a tree house i hope we won t fall out	1
407	sign on a broken perfume bottle out of odor	1
2053	the top maths student s blood type was a	1
55	you want to clone yourself now wouldn t that be just like you	1
3340	I landed outside picked up my mattress and it was on fire so I tried to put it out he said	0
1677	a pun can be made on any subject except a king who isn t a subject	1
987	for a long time black holes were a dark secret	1
1067	two nurses had a lot of bad blood between them	1
4662	Tigers die and leave their skins people die and leave their names	0
2559	One has to make a decision I ve made that decision he said	0
1304	what you can buy for a dollar these days is absolute noncents	1
4286	Corner a dog in a dead end street and it will turn and bite	0
1335	the marine biology student took a math course called algae bra	1
3712	If you make love to her and she seems loose	0
2674	It was followed a few minutes later by an after shock that measured 5 8	0
1665	church disputes can be settled with canons	1
255	the concert violinist believed in exercise consequently he was fit as a fiddle	1
1279	you can measure a man s love by his overall sighs	1
3858	do away with using more of I use more of We	0
2147	why do all marxists drink imitation tea because all proper tea is theft	1
2941	He is in the hospital and he is in serious condition	0
1801	i used to be able to clap with just one hand but that was zen this is tao	1
3818	I don t know But I know when a girl likes a guy	0
915	old white blood cells lymph around the body	1
4658	The smaller the margin the greater the turnover	0
2521	There are a lot of problems in town in that some people want to see it grow and some don t	0
3874	when your heart double pump or triple pump when you see her him that s it	0
3033	I didn t become a musician to make a lot of money	0
335	a man stole a case of soap from the corner store the police said he made a clean getaway	1
551	the mechanic at the transmission shop seemed a little shifty	1
3963	The shoe size of Canada should be on the shoe like under the size of America	0
2114	earlier times saw more hand maid items	1
1716	two cooks disagreed but decided to hash it over	1
1942	the chaplain got his gown from the army surplice depot	1
3352	It does not get us any kind of pot of gold that s going to solve the problem	0
2029	with an iron will we shall try to solder on said the welder	1
718	the church choir robes were too long and needed to be hymned	1
3490	be yourself be nice kind treat her like you want to be treated it s easy once you get the hang of it	0
3515	the add details at the bottom of Your question is what y looking for	0
140	when asked by a passenger how high he would get the pilot replied i don t do drugs	1
1880	a doctor said he liked to treat schizophrenia there was no two ways about it	1
1097	the man lost his grip at the woodchopping competition he was defeeted	1
1029	yesterday s high was 78 and the low was 45 but neither were records	1
3130	You can tune in every night for a month and not see a black person	0
2935	There is not a lot more you can do in a situation like this he said	0
2918	Some drank tea coffee or other soft drinks in the bar of this country where alcoholic beverages are banned	0
4639	What you give for the cause of charity in health is gold what you give in sickness is silver what you give after death is lead	0
583	old grave diggers never die they just get buried in their work	1
1841	early nuclear experimenters discovered an element of surprise	1
91	mummies are bound to be uptight	1
930	most airline food is pretty bad but their haggis is just plane offal	1
4025	Go to a concert and hope you get a backstage pass	0
3726	didn t your mama teach you to make it from scratch	0
3167	I believe that s where we re going to find some names	0
1628	i met a man who loves eating couches i think he has a suite tooth	1
102	i usually take steps to avoid elevators	1
1866	an opinionated but cheap person never truly gives their two cents	1
4115	Is there anything people can eat or drink to cut the odds of mosquito bites	0
1884	a computer program attached to an electric chair would have to have its execution checked carefully	1
4355	If you get up one more time than you fall you will make it through	0
1416	laparoscopy shows insight	1
1155	my neighbor s sprinkler is a constant irrigation to me	1
2326	eos is really sad she is dawn in the dumps	1
2144	a band of teenagers cruised past my neighbor s house and pelted it with rotten tomatoes police described it as a drive by fruiting	1
2233	after getting pranked by his friends and getting hit with a basket aron knew they had a wickerd sense of humour	1
2704	The market has the potential here for a significant move	0
208	with the apocalypse approaching armageddon out of here	1
1193	if your mind is clouded or in a fog you may have mist some opportunities	1
4740	A gross belly does not produce a refined mind	0
724	superconductive materials should be properly stored in an ohmless shelter	1
1007	a queen was caught gambling she had a royal flush	1
19	my elderly aunt loves telling jokes while she knits she is a real knitwit	1
3198	Many Japanese companies still operate at least 5 days a week	0
2516	Sometimes I wonder if it isn t all too easy	0
1316	the winter was difficult on the trees but in the spring they were re leafed	1
54	a hungry traveller stops at a monastery and is taken to the kitchens a brother is frying chips are you the friar he asks no i m the chip monk he replies	1
3261	And that s about all I have to say tonight	0
1859	as he approached the bridge in rush hour his radio played the car strangled spanner	1
2295	you gotta be careful of corn at night they can be early creepy with their husky voices and seedy appearance why they even cob right out and tell you to shuck it right to your face	1
1088	there was a report of shots fired in a local bar the police don t know what triggered the commotion	1
4041	find some one that is your type i went through it but of course it was with a boy	0
4171	Toronto police say a gang was behind the worst mass shooting in the city s history	0
4324	Govern a family as you would cook a small fish very gently	0
2313	surprises is the knight in charge of awards	1
1537	when the plane hit turbulence the passengers went flying	1
3723	I recommend hair spray it s always worked for me	0
3185	What struck me about him and that incident is he never got over it	0
3873	i have the same problem some guys just tell me that some of these things can be intimidating to them you could have the same problem	0
750	is the water on your farm healthy yes we only have well water	1
4449	Patience is a bitter plant but it has sweet fruit	0
1126	teaching history is old news	1
2130	a rock band set up on the exchange floor they wanted to play the stock market	1
2170	the electrician worked on the side as a musician he was a conductor on the train	1
4254	A single conversation with a wise man is better than ten years of study	0
3471	They should be happy that s allowed in our country he said	0
2037	when the elevator was invented it was a step in the right direction	1
2979	But she said People don t let themselves be tread on	0
4026	you don t men can t read your mind Just tell him	0
1350	the fastest most efficient way to make halloween costumes is mask production	1
2482	The newspaper said the milk was sold to the public without any warning	0
1568	the most striking feature of a match is its distinctive red head	1
3699	I would go out and do new things to get your mind off her	0
3424	I was just trying to help an industry that I could help and I was in the position to help	0
1345	the frog went unnoticed in the milkshake because it blended so well	1
3683	eliminate salt from your diet also eliminate stress from your life and try to get more exercise	0
3585	Well are you a hot chick If not then forget it	0
1558	the two inventors of the radio were on the same wavelength	1
2737	The way this is going this could lead to something very nasty said a diplomat from Benin	0
1146	people in the desert have dry humor	1
3117	I was pulled into it rather than having any great ambition	0
2262	podiatrists like legumes and tomatoes	1
193	ever since my mineral extraction facility was converted to parking i ve had a lot on my mine	1
3540	You can t really you should have in school already There s nothing else you can do just think pay close attention and you ll be fine	0
38	my new theory on inertia doesn t seem to be gaining momentum	1
640	dentists have their own flossify on how to keep teeth clean	1
3852	i think so he seems super shy you should try to talk to him	0
2698	I think it s a way of forcing their religion on people	0
1076	they came out with a gps device for bird watchers that has tern by tern directions	1
2844	The most important thing is the will of the people	0
4093	A new book points out problems with high frequency trading but the fault lies with the markets themselves	0
4491	Think of ease but work on	0
339	a friend told me he dug a hole in my backyard and filled it with water i thought he meant well	1
1528	a carpenter must have been here i saw dust	1
2363	i like marching songs in any month	1
4746	A hungry dog and a thirsty horse take no heed of blows	0
2207	if a barista is not allowed to make espresso she will lose her tamper	1
293	i nailed my wood shop test	1
2366	if you need to count your pennies you are definitely looking for a disc count	1
1676	a racer who was also a golfer really knew how to drive	1
2765	You get 20 and they say There s the door	0
1113	the contest for most skilled logger ended in a split decision	1
763	if you get a fruit basket from your psychiatrist it will probably be shrink wrapped	1
2238	when the prisoner died just before his parole they put him in a halfway hearse	1
4705	If a man be great even his dog will wear a proud look	0
978	he stared at his belly button so much he was promoted to navel officer	1
3334	The report if true would rule out a possible cause of the disaster	0
3504	You don t There s a clock on the stove	0
3750	don t you mean morning coffee Don t drink it	0
2168	the exhibitionist went to the store because he heard they were having a flash sale	1
1661	do podiatrists ever use toe trucks i know one that charges by the foot	1
3517	If you are married why do you need to find a female friend	0
4611	Be the day weary or be the day long at last it ringeth to evensong	0
3439	I ve had to buy over 60 tires she said	0
811	why did the sleuth always carry an umbrella with him he had been told that it was mist defying	1
3182	He said he will leave the post by the end of January	0
2582	I told her I had an idea about two cities having an exchange program and the more we looked at it the more we liked it she says	0
4558	Let every man praise the bridge he goes over	0
479	did you hear about the new pinata it s a huge hit	1
3843	Sounds more like a sleeping disorder Yeah see a doctor	0
3242	It just seems that we re getting more than our share	0
974	he who talks with his mouth full is speaking ingest	1
3101	They will have to do it as soon as possible because the plant now is reaching a critical situation	0
1295	when i went to the international club i accidentally spilled coffee on a hindu lady s dress i told her i was very sari	1
726	some mathematicians are reluctant to cosine a loan	1
1421	it was a sad day for the rattlesnake family the time had come for the children to strike out on their own	1
870	the nomadic tribe had to settle for their current leader until they could find a bedouin	1
3628	How can we get lazy students to stop using this forum to get other people to do their homework	0
3688	an iron with a paper bag will do the best job being red it may not get the full dye out so good luck	0
3112	There are plants that can t be picked by men there are plants that can t be picked by women he explained	0
4654	The nail that sticks out is hammered down	0
4045	Have someone help you This is more fun anyway then going and doing it yourself	0
1008	an ex sailor prefers to forget the days he spent playing cards in submarines dismissing them as so much bridge under the water	1
4521	The golden age never was the present age	0
1228	during the meeting about earthquakes there were several motions	1
4533	Plenty know good ale but don t know much after that	0
2456	Some days we have to chop the ice away before we go in	0
434	i simply must find a new podiatrist my podiatrist has developed such a callus attitude	1
3756	There is no good way to tell You have to always be careful not to say anything that you would get in some kind of trouble for	0
2267	it s tough to know exactly what some philosophers looked like sometimes the only way might be to ex hume them	1
4736	A goose drinks as much as a gander	0
3594	If you go to the Internet and ask this kind of questions you are in love you are crazy of love	0
2320	my job as head chef at a top rated restaurant is in jeopardy because my latest culinary creation was called a recipe for disaster	1
2136	aliens can easily understand each other because their language is universal	1
2113	even though ashley was blind and under arrest she still had hope that someone would brail her out	1
2861	It was fine with those guys to use it against politicians when they thought it was in their interest he said	0
2914	He also said he stopped drinking two years ago but I ve tried to avoid becoming Mr AA	0
2279	environmentalist expert in computer operating systems	1
4485	The pitcher that goes too often to the well is broken at last	0
2316	roanoke that s where wooden oars are made	1
3374	We wanted some green people when it comes to building cars	0
2529	As long as they make it a law there s not much you can do about it	0
561	the chicken knew the first leg of his trip would take him to buffalo from there he would wing it	1
4292	Customers are jade merchandise is grass	0
205	5000 hares have escaped from the zoo the police are combing the area	1
1682	an old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in toronto the dispatcher says i don t know madam i d have to look into it first	1
4350	If you beat spice it will smell the sweeter	0
1516	amenities the greek goddess of luxury	1
3903	follow your heart and be cool because it can make you or break you	0
4215	Which of today s designs will stand the test of time	0
2395	the triglyph commented it s friezing in here	1
2656	I think that s clear from the examples I ve given	0
3193	But November s race produced nothing to support that idea	0
658	an embrace at a nudist colony is a bare hug	1
2638	Can a president or a former one be forced to testify in a legal case	0
1619	it became clear that some of the librarian s best abilities were put on the shelf	1
2291	an egg pulls a cart with a yolk	1
3391	But he pointed out that the deal never went through	0
89	my friend was fired from his job at the road department for stealing i have to say i saw it coming the last time i was at his house all the signs were there	1
3181	If I never hold another public office in my life he once said I can look back on this public office and say I did a really good job	0
644	can a physicist read the periodic table isotope so	1
760	i just got back from a statistical probability conference it was average	1
1050	whenever the tyrannosaurus rex would participate in an egg hunt he would always come up short handed	1
2225	buying a cheap mouse could leave you with a squeak and a sad tale	1
823	when just one prisoner working on a gang on a country road attempted to escape there was a chain reaction	1
1234	derringer had one shot at fame	1
4162	It s a young technology but when it works it works really well	0
3192	If a former president or even a sitting president can give evidence that could help a defendant he should be made to do so	0
1893	when the diva s vacuum cleaner broke she refused to use a broom because it just wouldn t be hoover	1
4584	If you swear you will catch no fish	0
3959	you can root the red tip but best way is to buy at the nursery see source	0
1520	a heart surgeon who also conducts music is a pace maker	1
4246	A dog won t forsake his master because of poverty a son never deserts his mother because of her homely appearance	0
707	the girls swim team has a new coach who acts like she knows everything her name is claire buoyant	1
143	what did the triangle say to the circle you re so pointless	1
785	cows make noise only when they re in the mood	1
2050	they said he drank 2 bottles of whisky a day but it wasn t true he had to scotch those rumours right away	1
2680	It really just brushed him and didn t take much of a bite	0
4283	Cheat the earth and the earth will cheat you	0
1864	a pickle maker fell into one of the vats at work at hospital it was determined he had a brine injury	1
2156	the waiter was six foot eight and handled many a tall order	1
2862	You ve got to realize we ve been through this three or four times before	0
4424	Of a dead leopard we keep the skin of man his reputation	0
4076	why would you want one Go find yourself a nice girlfriend	0
171	i used to do rock climbing as a youth but i was much boulder back then	1
412	one day at the bar there was a blackout good thing i had a light beer	1
3433	She really wants to be a wife and mother I think	0
416	my cavity wasn t fixed by my regular dentist but by a guy who was filling in	1
3415	We can always fit people in as long as we know they are coming	0
3498	You see how much a man really loves you by how he acts during crisis	0
1294	when neon lights were perfected the inventor was positively glowing	1
4050	You need to then call and Make sense Now you know how I feel	0
4556	Learning makes people fit company for themselves	0
3248	I was wrong but I hate to see something big made out of something like that	0
364	two geologists were staring at a huge fissure in a cliff face and one was overheard to say it s not my fault	1
3401	Well I don t believe that s the case he said	0
2398	the candle making machine broke down when someone threw a spanner in the wax	1
3955	You have to call the operator and tell then you want to make a collect call to give the number	0
740	my blind date s not looking good	1
73	the lights were too bright at the chinese restaurant so the manager decided to dim sum	1
4274	Better do a kindness near home than go far to burn incense	0
4329	Great cry and little wool as the fellow said when he sheared his hogs	0
1265	an emotional cook is all astir and mixed up	1
2208	i discovered that existence is no more than a never ending circle in a roundabout kind of way	1
2360	i tried hard to get into vexillology but in the end had to flag it away	1
1988	he wanted to buy a load of soil that didn t cost the earth	1
3880	the one who discovered invented it had the last name of fahrenheit	0
4380	It s as difficult to be rich without bragging as it is to be poor without complaining	0
2426	Drinking and driving again was an issue across the country	0
3538	Make sure the back light isn t on for more than five seconds	0
1492	does a coffee shop have the grounds to operate in the black	1
2202	if you try and steal some meat from someone at a restaurant a schnitzel tell on you	1
1216	he frequently practices furtive looks to operate at peek efficiency	1
4316	Everyone speaks well of the bridge which carries him over	0
4170	What to see where to eat and where to stay	0
2099	i tried to get friendly with the archer s daughter butt after he threatened to clout and nock me about i decided to bow out	1
1565	the police boat was filling with water and those on board had to be bailed out	1
2978	He loved my son so much that he had to do this	0
1998	did gregor mendel ever win the nobel peas prize	1
3159	I based my campaign on ending the war in Korea	0
4676	Life without endeavor is like entering a jewel mine and coming out with empty hands	0
2356	old pianists never die they just adagio away	1
3049	I just saw a little blood at first and thought good it s not serious he s going to live	0
631	have some chocolate covered cherries she said cordially	1
2191	it s important for a clock salesman not to lose face	1
3013	If someone had told my father he was coming to live in a country that would rule another nation he never would have come	0
4690	Silent worms dig holes in the walls	0
4546	Spread the table and contention will cease	0
1080	the weatherman who forecasted snow in july was a bit of a flake	1
1405	my battery had an alkaline problem so it went to aa meetings	1
632	hangmen always keep their customers in the loop	1
1456	his surgeon wanted to give him a free lobotomy saying think nothing of it	1
2035	when there are auto accidents in sudan the vehicles go the the khartoum	1
3925	why don t you phone a friend and find out	0
1851	being a fire fighter ignited my interest heavily	1
4421	Not wine men intoxicate themselves not vice men entice themselves	0
3003	I think it s good for you to ask What the hell am I doing here	0
1802	it s amazing what two or more sinners can achieve together with synergy	1
2229	are philosophy papers graded with marx out of ten	1
178	in a recession the most secure job is garbage man business is always picking up	1
498	a good baker will rise to the occasion it s the yeast he can do	1
2388	if a fraternity open a coffee shop they would specialize in fratacinno	1
484	could another name for a tire factory be a tread mill	1
4102	Some banks have performed better than others often based on how well or badly each had been run before the crisis	0
4298	Donkey s lips don t fit onto a horse s mouth	0
2246	the winds of change are raining coins of copper gold and silver	1
3648	Are you looking for a date or just showing off your spelling skills	0
4240	A country where flowers are priced so as to make them a luxury has yet to learn the first principles of civilization	0
877	the king and queen played chess in their castle at knight	1
1166	i was too busy drinking to notice that all my cigarettes had gone ashtray	1
1689	a cajun restaurant made all their sauce on one day for the week the cook roux ed the day	1
1340	the irs left a message on my cell phone that i owed them more money it was a taxed message	1
4088	They may be expensive but owners say they open up many living and traveling opportunities	0
273	on valentine s day flower prices rose to the occasion	1
3387	Our passengers like us if nobody else our passengers like us	0
4362	If you suspect a man don t employ him and if you employ him don t suspect him	0
759	i like my statistical data median rare	1
2218	did you remember to buy me the coffee with ice cream inside it oh i m sorry affogato	1
1597	old calendars are outdated	1
1356	the coin artist promised he ll change his profession to something noteworthy	1
2821	The two finally were able to get in and went to the third floor apartment	0
1249	a wig van blew up on the motorway police are combing the area	1
3094	But there s one spot where you re not really known that well	0
1598	occasionally in the caribbean there s a total calypso the sun	1
992	drinking too much of a certain potent potable may require a leave of absinthe	1
2093	marie antoinette said that feeding the peasants was a piece of cake	1
3345	She put them on the table but I haven t brought myself to read them	0
2515	Many have returned and about 200 Americans have even settled on the island	0
3178	If I never hold another public office in my life he once said I can look back on this public office and say I did a really good job	0
3768	get a shock collar so you can shock him when is digging in the yard	0
1274	after he invented the light bulb people saw edison in a new light	1
1843	did you hear about the bivalve they called in to interrogate for that big murder investigation apparently he s clammed up	1
4114	One second That s all it took to lose my vision And my world changed	0
1466	he studied water purification and had a great thirst for knowledge	1
319	do you know how winter coats are insulated they are down loaded	1
184	i finally got rid of that nasty electrical charge i ve been carrying i m ex static	1
3940	stay calm don t lie and do not get nervous no matter what	0
3889	Look back through your marriage and try to find a good reason to trust her again I believe there should be something	0
3856	Just study a lot ask for help when needed and don t worry if you can t get it because if you keep at it long enough you get it	0
4396	Man is heaven and earth in miniature	0
4053	You don t If you do you ll end up with a law suit on your hands	0
3660	how about the next time you see a soldier sitting in a restaurant you pick up the bill for him	0
2028	yogi had a whiskey water and tea drink every night he was a toddy bear	1
839	to get a wig bald men have toupee a lot of money	1
3627	Go to the doctor It could be a serious medical problem	0
4425	Of a good beginning cometh a good end	0
2792	We all think it s some kids who are doing this he said	0
539	those who do not want to be counted have taken leave of their census	1
1154	new legislation forbids anyone but santa s family dressing up as him and you must be named in the related clauses	1
801	after a day of changing her triplet s diapers the new mother was feeling rather pooped	1
2245	they teach sea captains to blow the foghorn on a tutorship	1
3640	You can play an air bass No lessons needed Just like playing an air guitar but you do it as a bass player would	0
1135	shakespeare had to get his act together to finish his play	1
3470	Every office with a window on Pennsylvania Avenue for the parade will have a party he said	0
210	why do people study gravity it s a pretty attractive field	1
4244	A day of sorrow is longer than a month of joy	0
2512	You ride the range all day and a good looking boot can be something to talk about	0
65	the tarantula found his partner online he spider on the web	1
863	there is a growing body of obesity research	1
374	the rumor that only strained orange juice is healthy was a good example of pulp fiction	1
3830	hold your breath as long as you can or drink large amount of liquid avoid soda	0
4763	Making money selling manure is better than losing money selling musk	0
1132	since i went to work in the plumbing department of the home center i have developed a multi fauceted personality disorder	1
3621	I care Someone recommended to me join a book club I guess a club of any sort would be the way to go	0
3069	Each father said he hopes to receive the correct body shortly	0
2557	She added It s human nature to take care of your family first	0
1026	you know what happens after you miss math class it starts adding up	1
2328	did you hear about the podiatrist who got his floor tiled he got a bad case of degrout	1
341	abstinence leaves a lot to be desired	1
4216	If you own any of these items you may be	0
875	the man who bought too much graphing paper didn t know where to draw the line	1
1506	a spacecraft took pictures of mars and saturn and got the best of both worlds	1
3168	I believe we re going to see a lot of women she added	0
372	the store clerk lost his job so he set up a kiosk in the mall to vend for himself	1
2624	It does not have the personal contact that a human teacher has so I would say that people should take lessons from a real teacher as well if they can	0
2990	I tried to joke about how these things could fly on one engine and glide down he said	0
2259	steve was such a great con man that he made millions by selling his book the path to logical lying	1
2568	We ve done a lot of work and come up with nothing he said	0
3523	Don t try to make friends Then you will have the best of them trust me	0
4409	Misfortune is not that which can be avoided but that which cannot	0
889	the chimney sweep wore a soot and tye	1
4623	If God lived on earth people would break his windows	0
4495	Vows made in storms are forgotten in calms	0
3758	brush with the hair after a bath once a week is fine	0
4165	One couple who took their dog on a flight said they wouldn t do it again	0
1325	the plums for sale dried out so the profits were pruned	1
2402	i thought i only had enough flour to bake one loaf but after i added yeast i had eleven breads	1
1579	the geologist went to the doctor because he had a loss of apatite	1
96	i was arrested after my therapist suggested i take something for my kleptomania	1
3719	put the bird in a diaper before you go for a ride	0
3250	We have been together eight years now and soon it will be time for me to go	0
2637	One of them and by far not the last is business information	0
3810	Here is where you can find out some of the requirements	0
4640	When two divorced people marry four people get into bed	0
129	a rubber band pistol was confiscated from algebra class because it was a weapon of math disruption	1
2561	I have given you coffee for 25 years at five cents a cup	0
2119	did you hear about the builder who was retiring and said to his son this is all yours now son his son said sadly i dunno dad you re a hard hat to follow	1
1635	if you want to make really good soap you ve to to raise the bar	1
1985	his job in the city sewers ended when he got smell shock and succumbed in the stenches	1
4750	A lazy boy and a warm bed are difficult to part	0
3739	find a common interest and go up and talk to him do you have anything to lose	0
4309	Enjoy yourself It s later than you think	0
3555	i think you should answer some more details before we answer	0
1398	my stuffing was bad so i got some sage advice	1
4511	Take heed of enemies reconciled and of meat twice boiled	0
370	the student was an aggressive learner he hit the books	1
1788	navy regulations prohibit underwater promotion to the ministry doing so would constitute insubordination	1
2504	Every time we had contact with him he turned on us	0
2773	The decision to leave one of the largest markets in the nation was not an easy one	0
2116	did you hear of the football coach trained a chicken to fly he ended up having a personal foul for excessive aviation	1
4146	After an airline plane landed at the wrong airport recently a humorist offers a four step public relations campaign designed to spin such an event	0
4092	A person s online search history contains a wealth of personal information Here are some tips to stem the flow	0
1820	honeydew you realize we cantaloupe because they would banana from traveling to chili	1
994	don t swear at your hairpiece or you will have the devil toupee	1
881	the government is going to charge for hitch hiking thumb tax	1
737	my famous bacon soup recipe began as an add hock meal	1
231	they tried to save him with an i v but it was all in vein	1
377	the prospector didn t think his career would pan out	1
1413	many people need to learn to be happy with the state they are in	1
2910	We re going to make some changes if for no other reason than that they have to be made	0
2007	a used car salesman started a chain and thus founded the auto man empire	1
432	italian building inspectors in pisa are leanient	1
3595	Don t worry I ve found site where you can go to look for it it s really easy	0
1361	the beauty queen is unhappy about her upcoming foreign tour she will miss america	1
3042	I m not saying people can do without personal relationships	0
4074	put a cat up there you can borrow one from a neighbor	0
3483	neither you are not ready yet if you have to ask that question just walk away	0
1378	she beat him to the garden by pre seeding him	1
1591	the biomedical engineer didn t have the heart to check the ekg machine	1
1143	piano players are considered to be baldwin they lose their hair	1
2643	That s why we must come to terms with each other	0
172	it s a lengthy article on japanese sword fighters but i can samurais it for you	1
1876	after he bought a mirror he became very reflective	1
2654	We re all trying to find out where this happened he said	0
3296	When that failed he got back into the truck and started driving again police said	0
814	why did the banana go to the psychiatrist because it had a split personality	1
2256	the fault line had a splitting headache	1
2266	john plans to retire in the spring and like the trees around us will be leafing	1
948	i pursed my lips to coin a phrase	1
16	people are choosing cremation over traditional burial it shows that they are thinking out of the box	1
2026	a business man who wanted more ties bought some in thailand where ties are very collar full	1
2020	a good wine starts with a good grapevine a good cheese starts with a good bovine	1
4196	New restaurants coming to New York City in the next few months	0
367	they won t know who robbed the scotch factory until they check the tape	1
1406	my advanced geometry class is full of squares	1
3176	and decided instead to go to law school at New York University	0
2932	And when I found myself in the position to make others aware of that or at least try to I was delighted to do so she added	0
3367	I wasn t going to divorce him just because he wanted to move to New York she said	0
3436	In his position by doing what he s doing he will draw more attention to it	0
4582	If thou canst not see the bottom wade not	0
4672	We are no more than candles burning in the wind	0
3786	i have a baby gate in front of the closed door it works for me	0
3527	if a girl likes you she will make a big deal about being like next to you and stuff or you could ask her out	0
3913	I will tell you if you give me a dollar	0
4447	Parents who are afraid to put their foot down usually have children who step on their toes	0
1848	changing a tire on that crazy houston freeway was a wrenching experience	1
4219	Is it worth renting art to give a home a high end look before putting it on the market	0
4811	There never was a looking glass that told a woman she was ugly	0
4606	A half truth is a whole lie	0
4221	When a collector moved from a house to an apartment he had to choose which pieces came along with him	0
1935	the futile search for magnetite became a wild gauss chase	1
239	the raisin wined about how he couldn t achieve grapeness	1
1624	in order to show a profit the floundering gourmet seafood restaurant was allowed to cook its books since there is no accounting for taste	1
3032	It could have happened just as easily in my basement	0
4315	Everyone should carefully observe which way his heart draws him and then choose that way with all his strength	0
